date,description,title,source_name,url,source,pdid,incidntnum,incident_code,category,descript,dayofweek,time,pddistrict,resolution,address,x,y,location,type
2018-05-14 00:00:00+00:00,,,,,police_sf,18035798965010,180357989,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,01:03,SOUTHERN,"ARREST, BOOKED",MARKET ST / 6TH ST,-122.41029351968982,37.78223058700358,"{'type': 'Point', 'coordinates': [-122.41029351968982, 37.78223058700358]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036035203074,180360352,03074,ROBBERY,"ROBBERY, BODILY FORCE",Monday,20:01,SOUTHERN,NONE,NATOMA ST / 9TH ST,-122.4137213655681,37.775436824246235,"{'type': 'Point', 'coordinates': [-122.4137213655681, 37.775436824246235]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035919516650,180359195,16650,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,14:38,BAYVIEW,"ARREST, BOOKED",JERROLD AV / DONAHUE ST,-122.37071254029084,37.72819104833552,"{'type': 'Point', 'coordinates': [-122.37071254029084, 37.72819104833552]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035898730190,180358987,30190,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Monday,12:22,CENTRAL,"ARREST, BOOKED",200 Block of JEFFERSON ST,-122.41665048206421,37.80816605335633,"{'type': 'Point', 'coordinates': [-122.41665048206421, 37.80816605335633]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035997963010,180359979,63010,WARRANTS,WARRANT ARREST,Monday,17:50,BAYVIEW,"ARREST, BOOKED",1200 Block of 3RD ST,-122.38951764803554,37.77246824000607,"{'type': 'Point', 'coordinates': [-122.38951764803554, 37.77246824000607]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035919562010,180359195,62010,WARRANTS,ENROUTE TO U.S. MARSHALL,Monday,14:38,BAYVIEW,"ARREST, BOOKED",JERROLD AV / DONAHUE ST,-122.37071254029084,37.72819104833552,"{'type': 'Point', 'coordinates': [-122.37071254029084, 37.72819104833552]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035843215150,180358432,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,09:30,TARAVAL,"ARREST, BOOKED",1500 Block of 27TH AV,-122.48543981309969,37.75850069113568,"{'type': 'Point', 'coordinates': [-122.48543981309969, 37.75850069113568]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035802805071,180358028,05071,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,01:19,NORTHERN,NONE,100 Block of FELL ST,-122.42033209959268,37.77620757682619,"{'type': 'Point', 'coordinates': [-122.42033209959268, 37.77620757682619]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035985005014,180359850,05014,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,17:30,MISSION,NONE,FLORIDA ST / 16TH ST,-122.41145623126778,37.76554897620598,"{'type': 'Point', 'coordinates': [-122.41145623126778, 37.76554897620598]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035815368020,180358153,68020,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,06:59,TENDERLOIN,NONE,LARKIN ST / ELLIS ST,-122.4177103447255,37.78423628778867,"{'type': 'Point', 'coordinates': [-122.4177103447255, 37.78423628778867]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036015807020,180360158,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Monday,19:05,MISSION,NONE,16TH ST / VALENCIA ST,-122.42188635798068,37.76491789094235,"{'type': 'Point', 'coordinates': [-122.42188635798068, 37.76491789094236]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035943016710,180359430,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,15:35,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.4198145938115,37.765842721337165,"{'type': 'Point', 'coordinates': [-122.4198145938115, 37.765842721337165]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035826628150,180358266,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,08:08,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.41259697063744,37.78111921215415,"{'type': 'Point', 'coordinates': [-122.41259697063744, 37.78111921215415]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036070006244,180360700,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,21:30,SOUTHERN,NONE,11TH ST / FOLSOM ST,-122.4140272626904,37.77186361771543,"{'type': 'Point', 'coordinates': [-122.4140272626904, 37.77186361771543]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035898762030,180358987,62030,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,12:22,CENTRAL,"ARREST, BOOKED",200 Block of JEFFERSON ST,-122.41665048206421,37.80816605335633,"{'type': 'Point', 'coordinates': [-122.41665048206421, 37.80816605335633]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035866419090,180358664,19090,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Monday,10:44,MISSION,"ARREST, BOOKED",500 Block of VALENCIA ST,-122.42187648849193,37.76408889445322,"{'type': 'Point', 'coordinates': [-122.42187648849193, 37.76408889445322]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035796704134,180357967,04134,ASSAULT,BATTERY,Monday,00:04,MISSION,"ARREST, BOOKED",MISSION ST / 22ND ST,-122.41874873352268,37.755437187509735,"{'type': 'Point', 'coordinates': [-122.41874873352268, 37.755437187509735]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036015811012,180360158,11012,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,19:05,MISSION,NONE,16TH ST / VALENCIA ST,-122.42188635798068,37.76491789094235,"{'type': 'Point', 'coordinates': [-122.42188635798068, 37.76491789094236]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035885265016,180358852,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,12:30,BAYVIEW,"ARREST, BOOKED",200 Block of WILLIAMS AV,-122.39774442710336,37.729934693604356,"{'type': 'Point', 'coordinates': [-122.39774442710336, 37.729934693604356]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035932728150,180359327,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,14:45,NORTHERN,NONE,700 Block of LARKIN ST,-122.41778534058587,37.78494749569731,"{'type': 'Point', 'coordinates': [-122.41778534058587, 37.78494749569731]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035798965020,180357989,65020,OTHER OFFENSES,RECKLESS DRIVING,Monday,01:03,SOUTHERN,"ARREST, BOOKED",MARKET ST / 6TH ST,-122.41029351968982,37.78223058700358,"{'type': 'Point', 'coordinates': [-122.41029351968982, 37.78223058700358]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035817564000,180358175,64000,NON-CRIMINAL,"CIVIL SIDEWALKS, VIOLATION",Monday,07:47,MISSION,"ARREST, BOOKED",16TH ST / POND ST,-122.43228179167782,37.764289195574904,"{'type': 'Point', 'coordinates': [-122.43228179167782, 37.764289195574904]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035801226170,180358012,26170,OTHER OFFENSES,PROBATION VIOLATION,Monday,01:27,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.41079391548197,37.780832063095986,"{'type': 'Point', 'coordinates': [-122.41079391548197, 37.780832063095986]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035911764020,180359117,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,13:31,PARK,NONE,1300 Block of PIERCE ST,-122.43597642071613,37.78239781239685,"{'type': 'Point', 'coordinates': [-122.43597642071613, 37.78239781239685]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036016404134,180360164,04134,ASSAULT,BATTERY,Monday,19:11,PARK,NONE,0 Block of CASTRO ST,-122.435637436721,37.768169434617505,"{'type': 'Point', 'coordinates': [-122.435637436721, 37.768169434617505]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035932719057,180359327,19057,ASSAULT,THREATS AGAINST LIFE,Monday,14:45,NORTHERN,NONE,700 Block of LARKIN ST,-122.41778534058587,37.78494749569731,"{'type': 'Point', 'coordinates': [-122.41778534058587, 37.78494749569731]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035976951040,180359769,51040,NON-CRIMINAL,AIDED CASE,Monday,16:40,SOUTHERN,NONE,500 Block of 6TH ST,-122.40178708470904,37.77537350502582,"{'type': 'Point', 'coordinates': [-122.40178708470904, 37.77537350502582]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035803465050,180358034,65050,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Monday,01:50,TARAVAL,"ARREST, BOOKED",19TH AV / SLOAT BL,-122.47510200629827,37.734623708357,"{'type': 'Point', 'coordinates': [-122.47510200629827, 37.734623708357]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035926404013,180359264,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Monday,14:57,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147905,37.775420706711,"{'type': 'Point', 'coordinates': [-122.40340479147905, 37.775420706711]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035803465015,180358034,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,01:50,TARAVAL,"ARREST, BOOKED",19TH AV / SLOAT BL,-122.47510200629827,37.734623708357,"{'type': 'Point', 'coordinates': [-122.47510200629827, 37.734623708357]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036057804134,180360578,04134,ASSAULT,BATTERY,Monday,21:30,SOUTHERN,NONE,HOWARD ST / THE EMBARCADEROSOUTH ST,-122.39100427327769,37.79251826551054,"{'type': 'Point', 'coordinates': [-122.39100427327769, 37.79251826551054]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035866462050,180358664,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,10:44,MISSION,"ARREST, BOOKED",500 Block of VALENCIA ST,-122.42187648849193,37.76408889445322,"{'type': 'Point', 'coordinates': [-122.42187648849193, 37.76408889445322]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035886863010,180358868,63010,WARRANTS,WARRANT ARREST,Monday,12:25,MISSION,"ARREST, BOOKED",4000 Block of 18TH ST,-122.43445735395501,37.760976609084544,"{'type': 'Point', 'coordinates': [-122.43445735395501, 37.760976609084544]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035988826142,180359888,26142,KIDNAPPING,FALSE IMPRISONMENT,Monday,17:36,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.41293306238357,37.773927452481935,"{'type': 'Point', 'coordinates': [-122.41293306238357, 37.773927452481935]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035817563010,180358175,63010,WARRANTS,WARRANT ARREST,Monday,07:47,MISSION,"ARREST, BOOKED",16TH ST / POND ST,-122.43228179167782,37.764289195574904,"{'type': 'Point', 'coordinates': [-122.43228179167782, 37.764289195574904]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035897116710,180358971,16710,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,13:02,MISSION,"ARREST, BOOKED",1800 Block of MISSION ST,-122.41983289014406,37.76746252618251,"{'type': 'Point', 'coordinates': [-122.41983289014406, 37.76746252618251]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035855106152,180358551,06152,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,10:23,TENDERLOIN,NONE,100 Block of HYDE ST,-122.41553300799912,37.782137299784225,"{'type': 'Point', 'coordinates': [-122.41553300799912, 37.782137299784225]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035960603024,180359606,03024,ROBBERY,"ROBBERY OF A COMMERCIAL ESTABLISHMENT, STRONGARM",Monday,16:10,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.40842111692214,37.7835699386918,"{'type': 'Point', 'coordinates': [-122.40842111692214, 37.7835699386918]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035933315161,180359333,15161,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,15:14,MISSION,NONE,BRYANT ST / 16TH ST,-122.4104888293078,37.765605863870505,"{'type': 'Point', 'coordinates': [-122.4104888293078, 37.765605863870505]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035933315200,180359333,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,15:14,MISSION,NONE,BRYANT ST / 16TH ST,-122.4104888293078,37.765605863870505,"{'type': 'Point', 'coordinates': [-122.4104888293078, 37.765605863870505]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036004519057,180360045,19057,ASSAULT,THREATS AGAINST LIFE,Monday,17:57,MISSION,NONE,0 Block of CUNNINGHAM PL,-122.42174038877843,37.759405250629015,"{'type': 'Point', 'coordinates': [-122.42174038877843, 37.759405250629015]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036078813075,180360788,13075,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Monday,23:43,MISSION,NONE,20TH ST / CAPP ST,-122.41796448376013,37.75869681664891,"{'type': 'Point', 'coordinates': [-122.41796448376013, 37.75869681664891]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036015816110,180360158,16110,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Monday,19:05,MISSION,NONE,16TH ST / VALENCIA ST,-122.42188635798068,37.76491789094235,"{'type': 'Point', 'coordinates': [-122.42188635798068, 37.76491789094236]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035812504134,180358125,04134,ASSAULT,BATTERY,Monday,06:25,SOUTHERN,"ARREST, BOOKED",100 Block of OTIS ST,-122.42030348249165,37.77089688585604,"{'type': 'Point', 'coordinates': [-122.42030348249165, 37.77089688585604]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035892106244,180358921,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,12:10,NORTHERN,NONE,2300 Block of BAY ST,-122.44573808046123,37.8015741248208,"{'type': 'Point', 'coordinates': [-122.44573808046123, 37.8015741248208]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035960662050,180359606,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,16:10,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.40842111692214,37.7835699386918,"{'type': 'Point', 'coordinates': [-122.40842111692214, 37.7835699386918]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035824406363,180358244,06363,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,08:00,SOUTHERN,NONE,700 Block of MARKET ST,-122.40535937175287,37.785977476162536,"{'type': 'Point', 'coordinates': [-122.40535937175287, 37.785977476162536]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035897130130,180358971,30130,OTHER OFFENSES,PEDDLING WITHOUT A LICENSE,Monday,13:02,MISSION,"ARREST, BOOKED",1800 Block of MISSION ST,-122.41983289014406,37.76746252618251,"{'type': 'Point', 'coordinates': [-122.41983289014406, 37.76746252618251]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035801212080,180358012,12080,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,01:27,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.41079391548197,37.780832063095986,"{'type': 'Point', 'coordinates': [-122.41079391548197, 37.780832063095986]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035805662050,180358056,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,02:41,MISSION,"ARREST, BOOKED",21ST ST / TREAT AV,-122.41344955677596,37.75736377959691,"{'type': 'Point', 'coordinates': [-122.41344955677596, 37.75736377959691]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035820064020,180358200,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,08:25,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,"{'type': 'Point', 'coordinates': [-122.4129305220591, 37.78383443741414]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035988804138,180359888,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,17:36,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.41293306238357,37.773927452481935,"{'type': 'Point', 'coordinates': [-122.41293306238357, 37.773927452481935]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036066906243,180360669,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,17:00,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.39738878482612,37.78255434524264,"{'type': 'Point', 'coordinates': [-122.39738878482612, 37.78255434524264]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036078827170,180360788,27170,OTHER OFFENSES,RESISTING ARREST,Monday,23:43,MISSION,NONE,20TH ST / CAPP ST,-122.41796448376013,37.75869681664891,"{'type': 'Point', 'coordinates': [-122.41796448376013, 37.75869681664891]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035905406364,180359054,06364,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,12:46,SOUTHERN,NONE,800 Block of MARKET ST,-122.40669059226074,37.78520719184194,"{'type': 'Point', 'coordinates': [-122.40669059226074, 37.78520719184194]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035826651040,180358266,51040,NON-CRIMINAL,AIDED CASE,Monday,08:08,TENDERLOIN,NONE,0 Block of MCALLISTER ST,-122.41259697063744,37.78111921215415,"{'type': 'Point', 'coordinates': [-122.41259697063744, 37.78111921215415]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18035801216100,180358012,16100,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,01:27,SOUTHERN,"ARREST, BOOKED",500 Block of STEVENSON ST,-122.41079391548197,37.780832063095986,"{'type': 'Point', 'coordinates': [-122.41079391548197, 37.780832063095986]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036036862050,180360368,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,20:02,TENDERLOIN,"ARREST, BOOKED",0 Block of TURK ST,-122.40985372994119,37.783386237938174,"{'type': 'Point', 'coordinates': [-122.40985372994119, 37.783386237938174]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036054006244,180360540,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,19:15,RICHMOND,NONE,8TH AV / CLEMENT ST,-122.46656548859937,37.782849155153016,"{'type': 'Point', 'coordinates': [-122.46656548859937, 37.78284915515302]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036046528150,180360465,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,20:42,SOUTHERN,NONE,1100 Block of MISSION ST,-122.41283433212864,37.77779030942458,"{'type': 'Point', 'coordinates': [-122.41283433212864, 37.77779030942458]}",
2018-05-14 00:00:00+00:00,,,,,police_sf,18036060303074,180360603,03074,ROBBERY,"ROBBERY, BODILY FORCE",Monday,21:45,TENDERLOIN,"ARREST, BOOKED",700 Block of OFARRELL ST,-122.41708535742424,37.78521535904708,"{'type': 'Point', 'coordinates': [-122.41708535742424, 37.78521535904708]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035643665015,180356436,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,11:57,MISSION,"ARREST, BOOKED",MISSION ST / 20TH ST,-122.41905269434928,37.75863240515618,"{'type': 'Point', 'coordinates': [-122.41905269434928, 37.75863240515618]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035647015161,180356470,15161,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,12:00,INGLESIDE,"ARREST, BOOKED",2100 Block of GENEVA AV,-122.4204519988438,37.70853277392244,"{'type': 'Point', 'coordinates': [-122.4204519988438, 37.70853277392244]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035641462050,180356414,62050,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,"{'type': 'Point', 'coordinates': [-122.4198279299609, 37.76667375518354]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035650528150,180356505,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,12:15,SOUTHERN,NONE,400 Block of NATOMA ST,-122.40703905508214,37.7807565183591,"{'type': 'Point', 'coordinates': [-122.40703905508214, 37.780756518359105]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035644272000,180356442,72000,NON-CRIMINAL,FOUND PROPERTY,Sunday,12:17,TENDERLOIN,NONE,300 Block of EDDY ST,-122.4129305220591,37.783834437414136,"{'type': 'Point', 'coordinates': [-122.4129305220591, 37.78383443741414]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035642064010,180356420,64010,NON-CRIMINAL,"AIDED CASE, DOG BITE",Sunday,11:45,MISSION,NONE,500 Block of DOLORES ST,-122.4260365665262,37.759419804663,"{'type': 'Point', 'coordinates': [-122.4260365665262, 37.759419804663]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035641416650,180356414,16650,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,11:39,MISSION,"ARREST, BOOKED",15TH ST / MISSION ST,-122.4198279299609,37.76667375518354,"{'type': 'Point', 'coordinates': [-122.4198279299609, 37.76667375518354]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035735971024,180357359,71024,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Sunday,17:00,CENTRAL,"ARREST, BOOKED",700 Block of LEAVENWORTH ST,-122.41516049416906,37.78792110033587,"{'type': 'Point', 'coordinates': [-122.41516049416906, 37.78792110033587]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035561006153,180355610,06153,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,00:01,CENTRAL,NONE,1300 Block of GRANT AV,-122.40737096526715,37.79924012538323,"{'type': 'Point', 'coordinates': [-122.40737096526715, 37.79924012538323]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035648665015,180356486,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,12:29,INGLESIDE,"ARREST, BOOKED",MISSION ST / VIRGINIA AV,-122.4214886520025,37.743122014559965,"{'type': 'Point', 'coordinates': [-122.4214886520025, 37.743122014559965]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035648665010,180356486,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,12:29,INGLESIDE,"ARREST, BOOKED",MISSION ST / VIRGINIA AV,-122.4214886520025,37.743122014559965,"{'type': 'Point', 'coordinates': [-122.4214886520025, 37.743122014559965]}",
2018-05-13 00:00:00+00:00,,,,,police_sf,18035578904134,180355789,04134,ASSAULT,BATTERY,Sunday,02:49,SOUTHERN,NONE,400 Block of MINNA ST,-122.40738717209818,37.78106889187813,"{'type': 'Point', 'coordinates': [-122.40738717209818, 37.781068891878135]}",
